WebQTrn-2769	who was the prime minister of australia in 1958?	who was the prime minister of australia in 1958
WebQTrn-2770	what hemisphere south america?	what hemisphere south america
WebQTrn-2771	what movies has taylor momsen been in?	what movies has taylor momsen been in
WebQTrn-2772	what show was kim richards in as a child?	what show was kim richards in as a child
WebQTrn-2773	what was henry ford best known for?	what was henry ford best known for
WebQTrn-2774	what kind of music did michael jackson sing?	what kind of music did michael jackson sing
WebQTrn-2775	what education does jeff corwin have?	what education does jeff corwin have
WebQTrn-2776	what movies has chris colfer been in?	what movies has chris colfer been in
WebQTrn-2777	where the queen of denmark lives?	where the queen of denmark lives
WebQTrn-2778	what did roald dahl write?	what did roald dahl write
WebQTrn-2779	who was the real erin brockovich?	who was the real erin brockovich
WebQTrn-2780	where are riddell helmets manufactured?	where are riddell helmets manufactured
WebQTrn-2781	what county is troy il in?	what county is troy il in
WebQTrn-2782	what position does mitt romney hold?	what position does mitt romney hold
WebQTrn-2783	who is country singer jewel married to?	who is country singer jewel married to
WebQTrn-2784	what movies does tupac act in?	what movies does tupac act in
WebQTrn-2785	what famous book did adam smith wrote?	what famous book did adam smith wrote
WebQTrn-2786	where does the appalachian trail run through?	where does the appalachian trail run through
WebQTrn-2787	where is burundi located on a map?	where is burundi located on a map
WebQTrn-2788	what year did mcfly go to the future?	what year did mcfly go to the future
WebQTrn-2789	what unicef stands for?	what unicef stands for
WebQTrn-2790	what clubs has messi played for?	what clubs has messi played for
WebQTrn-2791	where is merrell shoes headquarters?	where is merrell shoes headquarters
WebQTrn-2792	who does the uk trade with?	who does the uk trade with
WebQTrn-2793	what color are the baltimore ravens?	what color are the baltimore ravens
WebQTrn-2794	what country volvo cars made?	what country volvo cars made
WebQTrn-2795	who plays karen jackson on shameless?	who plays karen jackson on shameless
WebQTrn-2796	what is tim tebow's religion?	what is tim tebow 's religion
WebQTrn-2797	what country is singapore next to?	what country is singapore next to
WebQTrn-2798	what year did detroit pistons win the championship?	what year did detroit pistons win the championship
WebQTrn-2799	what does anderson cooper do?	what does anderson cooper do
WebQTrn-2800	what movies did matt bomer play in?	what movies did matt bomer play in
WebQTrn-2801	who is ellen bernstein?	who is ellen bernstein
WebQTrn-2802	when are the australian open men's finals?	when are the australian open men 's finals
WebQTrn-2803	when was reagan inaugurated?	when was reagan inaugurated
WebQTrn-2804	where did dmitri mendeleev teach?	where did dmitri mendeleev teach
WebQTrn-2805	what kind of education did barack obama have?	what kind of education did barack obama have
WebQTrn-2806	what was the last time the pittsburgh pirates had a winning season?	what was the last time the pittsburgh pirates had a winning season
WebQTrn-2807	what did james k polk believe in?	what did james k polk believe in
WebQTrn-2808	what currency does south africa have?	what currency does south africa have
WebQTrn-2809	where did jerome david salinger died?	where did jerome david salinger died
WebQTrn-2810	what religions are recognized in canada?	what religions are recognized in canada
WebQTrn-2811	what airport is closest to cancun?	what airport is closest to cancun
WebQTrn-2812	where is somalia located?	where is somalia located
WebQTrn-2813	who played lex luthor in the original superman?	who played lex luthor in the original superman
WebQTrn-2814	who is the head coach of the chicago blackhawks?	who is the head coach of the chicago blackhawks
WebQTrn-2815	where was john f kennedy raised?	where was john f kennedy raised
WebQTrn-2816	what does kat dennings star in?	what does kat dennings star in
WebQTrn-2817	what did henry kissinger do?	what did henry kissinger do
WebQTrn-2818	where does volga river start?	where does volga river start
WebQTrn-2819	what are the major sports played in venezuela?	what are the major sports played in venezuela
WebQTrn-2820	what did roger sherman do for a living?	what did roger sherman do for a living
WebQTrn-2821	who does ryan newman race for?	who does ryan newman race for
WebQTrn-2822	what was the political system in libya?	what was the political system in libya
WebQTrn-2823	who plays the voice of lois griffin on family guy?	who plays the voice of lois griffin on family guy
WebQTrn-2824	who did alicia keys have a baby with?	who did alicia keys have a baby with
WebQTrn-2825	what the currency in argentina?	what the currency in argentina
WebQTrn-2826	where does eddie bravo teach?	where does eddie bravo teach
WebQTrn-2827	when did michael schumacher win his first title?	when did michael schumacher win his first title
WebQTrn-2828	where does sally pearson live?	where does sally pearson live
WebQTrn-2829	what college chris paul go to?	what college chris paul go to
WebQTrn-2830	where is madeira?	where is madeira
WebQTrn-2831	what country is joseph prince from?	what country is joseph prince from
WebQTrn-2832	when did democritus discovered the atom?	when did democritus discovered the atom
WebQTrn-2833	what do they speak in austria?	what do they speak in austria
WebQTrn-2834	what are major religions in the united states?	what are major religions in the united states
WebQTrn-2835	what things did thomas edison invent?	what things did thomas edison invent
WebQTrn-2836	where is the sistine chapel by michelangelo?	where is the sistine chapel by michelangelo
WebQTrn-2837	who has played edward quartermaine on general hospital?	who has played edward quartermaine on general hospital
WebQTrn-2838	what is the zip code for iselin nj?	what is the zip code for iselin nj
WebQTrn-2839	what kind of language does switzerland speak?	what kind of language does switzerland speak
WebQTrn-2840	where is christina aguilera from?	where is christina aguilera from
WebQTrn-2841	what are fun things to do in philadelphia?	what are fun things to do in philadelphia
WebQTrn-2842	who does david carr play for?	who does david carr play for
WebQTrn-2843	where did jackie robinson go to school?	where did jackie robinson go to school
WebQTrn-2844	where is jack daniel buried?	where is jack daniel buried
WebQTrn-2845	what strings does john mayer?	what strings does john mayer
WebQTrn-2846	who plays stacey in zoey 101?	who plays stacey in zoey 101
WebQTrn-2847	when did sanchez leave usc?	when did sanchez leave usc
WebQTrn-2848	who is steven seagal sister?	who is steven seagal sister
WebQTrn-2849	where was f scott fitzgerald education?	where was f scott fitzgerald education
WebQTrn-2850	on what continent is canada found?	on what continent is canada found
WebQTrn-2851	what is the primary language of israel?	what is the primary language of israel
WebQTrn-2852	who is married to jane krakowski?	who is married to jane krakowski
WebQTrn-2853	what role did tom cruise play in endless love?	what role did tom cruise play in endless love
WebQTrn-2854	where to go in phnom penh cambodia?	where to go in phnom penh cambodia
WebQTrn-2855	what city was ronald reagan born in?	what city was ronald reagan born in
WebQTrn-2856	what countries in the world speak arabic?	what countries in the world speak arabic
WebQTrn-2857	what 4 states border the pacific ocean?	what 4 states border the pacific ocean
WebQTrn-2858	what to do in nadi fiji?	what to do in nadi fiji
WebQTrn-2859	who is francis bacon and what did he do?	who is francis bacon and what did he do
WebQTrn-2860	what is the dominant language of jamaica?	what is the dominant language of jamaica
WebQTrn-2861	when does medicare part d start?	when does medicare part d start
WebQTrn-2862	what is the postcode for seoul south korea?	what is the postcode for seoul south korea
WebQTrn-2863	what type of government does the bahamas have?	what type of government does the bahamas have
WebQTrn-2864	what university did tony romo go to?	what university did tony romo go to
WebQTrn-2865	where is bosnia?	where is bosnia
WebQTrn-2866	what countries speak german as a first language?	what countries speak german as a first language
WebQTrn-2867	where is amazon based out of?	where is amazon based out of
WebQTrn-2868	what team did mike piazza retire with?	what team did mike piazza retire with
WebQTrn-2869	what is state animal of illinois?	what is state animal of illinois
WebQTrn-2870	where did robert boyle study?	where did robert boyle study
WebQTrn-2871	what is there to see near the grand canyon?	what is there to see near the grand canyon
WebQTrn-2872	where does the fda get its authority?	where does the fda get its authority
WebQTrn-2873	where does hector camacho live?	where does hector camacho live
WebQTrn-2874	who was vladimir lenin and why was he important?	who was vladimir lenin and why was he important
WebQTrn-2875	what language do cyprus speak?	what language do cyprus speak
WebQTrn-2876	where does fabio aurelio play?	where does fabio aurelio play
WebQTrn-2877	what war did george washington help win?	what war did george washington help win
WebQTrn-2878	where does danny ainge live?	where does danny ainge live
WebQTrn-2879	what college did steve jobs attend?	what college did steve jobs attend
WebQTrn-2880	where was anne frank born?	where was anne frank born
WebQTrn-2881	who plays young joe dirt?	who plays young joe dirt
WebQTrn-2882	what company did verizon used to be?	what company did verizon used to be
WebQTrn-2883	who was king tut's wife?	who was king tut 's wife
WebQTrn-2884	what team did magic johnson play for?	what team did magic johnson play for
WebQTrn-2885	what are the kennedys?	what are the kennedys
WebQTrn-2886	where kurdish people come from?	where kurdish people come from
WebQTrn-2887	where is sarajevo located?	where is sarajevo located
WebQTrn-2888	what is the official language in china?	what is the official language in china
WebQTrn-2889	who does the voice of kitt in knight rider?	who does the voice of kitt in knight rider
WebQTrn-2890	what teams are left in the nfl?	what teams are left in the nfl
WebQTrn-2891	what art movement was pablo picasso part of?	what art movement was pablo picasso part of
WebQTrn-2892	what type of business is mitt romney in?	what type of business is mitt romney in
WebQTrn-2893	what language do they speak in egyptian?	what language do they speak in egyptian
WebQTrn-2894	what are historical places in new york?	what are historical places in new york
WebQTrn-2895	in what year did columbus sail to the new world?	in what year did columbus sail to the new world
WebQTrn-2896	what countries are included in the continent of asia?	what countries are included in the continent of asia
WebQTrn-2897	who owns wikimedia foundation?	who owns wikimedia foundation
WebQTrn-2898	what war was george washington president during?	what war was george washington president during
WebQTrn-2899	when did miami dolphins win super bowl?	when did miami dolphins win super bowl
WebQTrn-2900	what timezone is minnesota in?	what timezone is minnesota in
WebQTrn-2901	which airport do ba fly to in oslo?	which airport do ba fly to in oslo
WebQTrn-2902	what is there for kids to do in miami?	what is there for kids to do in miami
WebQTrn-2903	what country columbus was born?	what country columbus was born
WebQTrn-2904	where did lauren conrad live?	where did lauren conrad live
WebQTrn-2905	what bella name her baby?	what bella name her baby
WebQTrn-2906	what is the houston rockets mascot?	what is the houston rockets mascot
WebQTrn-2907	what is there fun to do in san diego?	what is there fun to do in san diego
WebQTrn-2908	what movies johnny depp is in?	what movies johnny depp is in
WebQTrn-2909	where did matthias schleiden do his work?	where did matthias schleiden do his work
WebQTrn-2910	what countries did andy warhol work?	what countries did andy warhol work
WebQTrn-2911	what songs does katherine jenkins sing?	what songs does katherine jenkins sing
WebQTrn-2912	what is ryan seacrest famous for?	what is ryan seacrest famous for
WebQTrn-2913	what is the current leader of japan?	what is the current leader of japan
WebQTrn-2914	how much indiana jones movies are there?	how much indiana jones movies are there
WebQTrn-2915	what does george soros own?	what does george soros own
WebQTrn-2916	what kind of money should i bring to dominican?	what kind of money should i bring to dominican
WebQTrn-2917	who is the president of ecuador in 2012?	who is the president of ecuador in 2012
WebQTrn-2918	what city became the capital of the assyrian empire?	what city became the capital of the assyrian empire
WebQTrn-2919	what time zone is maryville tn?	what time zone is maryville tn
WebQTrn-2920	where does frida kahlo live now?	where does frida kahlo live now
WebQTrn-2921	who started the federal reserve board?	who started the federal reserve board
WebQTrn-2922	where did marco rubio go to college?	where did marco rubio go to college
WebQTrn-2923	where in tennessee are the smoky mountains?	where in tennessee are the smoky mountains
WebQTrn-2924	what kind of fish do you catch in florida?	what kind of fish do you catch in florida
WebQTrn-2925	where was emperor tiberius born?	where was emperor tiberius born
WebQTrn-2926	who did ronald reagan get shot by?	who did ronald reagan get shot by
WebQTrn-2927	what county is novato in?	what county is novato in
WebQTrn-2928	who did president kennedy marry?	who did president kennedy marry
WebQTrn-2929	where to live near seattle wa?	where to live near seattle wa
WebQTrn-2930	what movies did zoe saldana play in?	what movies did zoe saldana play in
WebQTrn-2931	where to go in mexico for vacation?	where to go in mexico for vacation
WebQTrn-2932	who does nikki reed play in the movie twilight?	who does nikki reed play in the movie twilight
WebQTrn-2933	what does matt dallas do now?	what does matt dallas do now
WebQTrn-2934	where was abraham buried?	where was abraham buried
WebQTrn-2935	where did frank bruno live?	where did frank bruno live
WebQTrn-2936	what type of cancer did donna summer died from?	what type of cancer did donna summer died from
WebQTrn-2937	where's the hudson river?	where 's the hudson river
WebQTrn-2938	how long is queen victoria's reign?	how long is queen victoria 's reign
WebQTrn-2939	what did jerry sandusky do to the children?	what did jerry sandusky do to the children
WebQTrn-2940	where does the jordan river end?	where does the jordan river end
WebQTrn-2941	what is the state flower of pennsylvania?	what is the state flower of pennsylvania
WebQTrn-2942	what school did michael jackson attend?	what school did michael jackson attend
WebQTrn-2943	what does kenya moore do for a living?	what does kenya moore do for a living
WebQTrn-2944	what country is barack obama from?	what country is barack obama from
WebQTrn-2945	who was wale signed to?	who was wale signed to
WebQTrn-2946	who did tyson chandler play for?	who did tyson chandler play for
WebQTrn-2947	what character did liv tyler play in lord of the rings?	what character did liv tyler play in lord of the rings
WebQTrn-2948	who played princess leia in star wars movies?	who played princess leia in star wars movies
WebQTrn-2949	when did romney first run for president?	when did romney first run for president
WebQTrn-2950	what did barack obama do before he took office?	what did barack obama do before he took office
WebQTrn-2951	where was saint joseph from?	where was saint joseph from
WebQTrn-2952	where does kenya moore get her money?	where does kenya moore get her money
WebQTrn-2953	what round did manny pacquiao win in?	what round did manny pacquiao win in
WebQTrn-2954	what job did george w bush have?	what job did george w bush have
WebQTrn-2955	what are countries in south asia?	what are countries in south asia
WebQTrn-2956	where is the caribbean geographically located?	where is the caribbean geographically located
WebQTrn-2957	what songs does tom delonge sing?	what songs does tom delonge sing
WebQTrn-2958	where did monta ellis go to college?	where did monta ellis go to college
WebQTrn-2959	what was howard carter's job?	what was howard carter 's job
WebQTrn-2960	who was papa doc in real life?	who was papa doc in real life
WebQTrn-2961	what was the cause of death of michael jackson?	what was the cause of death of michael jackson
WebQTrn-2962	who played laura ingalls mother?	who played laura ingalls mother
WebQTrn-2963	what is the capital city of texas usa?	what is the capital city of texas usa
WebQTrn-2964	who won governor in connecticut 2010?	who won governor in connecticut 2010
WebQTrn-2965	what is the main language spoken in switzerland?	what is the main language spoken in switzerland
WebQTrn-2966	what timezone is indianapolis in now?	what timezone is indianapolis in now
WebQTrn-2967	where do cruises leave from in rome?	where do cruises leave from in rome
WebQTrn-2968	what time zone is new england usa in?	what time zone is new england usa in
WebQTrn-2969	where was the vietnam war located?	where was the vietnam war located
WebQTrn-2970	what is tulane university's mascot?	what is tulane university 's mascot
WebQTrn-2971	where is aviano air force base located?	where is aviano air force base located
WebQTrn-2972	who is the owner of the philadelphia eagles?	who is the owner of the philadelphia eagles
WebQTrn-2973	where did giovanni da verrazano live?	where did giovanni da verrazano live
WebQTrn-2974	what was antonio vivaldi known for?	what was antonio vivaldi known for
WebQTrn-2975	what movies does johnny depp play in?	what movies does johnny depp play in
WebQTrn-2976	who has won the last 10 nba championships?	who has won the last 10 nba championships
WebQTrn-2977	who is the coach of the pittsburgh steelers 2005?	who is the coach of the pittsburgh steelers 2005
WebQTrn-2978	when are the summer olympics held?	when are the summer olympics held
WebQTrn-2979	where did george harrison live before he died?	where did george harrison live before he died
WebQTrn-2980	where do most earthquakes happen in japan?	where do most earthquakes happen in japan
WebQTrn-2981	when did mcgee start on ncis?	when did mcgee start on ncis
WebQTrn-2982	what atom did j.j thomson discover?	what atom did j.j thomson discover
WebQTrn-2983	what country did the zulu live in?	what country did the zulu live in
WebQTrn-2984	where was president chester arthur born?	where was president chester arthur born
WebQTrn-2985	where to fly in for galapagos islands?	where to fly in for galapagos islands
WebQTrn-2986	who has tom brady played for?	who has tom brady played for
WebQTrn-2987	who are betty white's husbands?	who are betty white 's husbands
WebQTrn-2988	what are the major languages spoken in italy?	what are the major languages spoken in italy
WebQTrn-2989	what time is it in lake havasu city arizona?	what time is it in lake havasu city arizona
WebQTrn-2990	what years have the giants won the world series?	what years have the giants won the world series
WebQTrn-2991	where did nick clegg go to prep school?	where did nick clegg go to prep school
WebQTrn-2992	where did laura bush grow up?	where did laura bush grow up
WebQTrn-2993	what currency should i take to mauritius?	what currency should i take to mauritius
WebQTrn-2994	which states share borders with virginia?	which states share borders with virginia
WebQTrn-2995	what is a judge in the supreme court called?	what is a judge in the supreme court called
WebQTrn-2996	what did johannes kepler accomplish?	what did johannes kepler accomplish
WebQTrn-2997	what college did edgar allan poe go to?	what college did edgar allan poe go to
WebQTrn-2998	who is ellen albertini dow?	who is ellen albertini dow
WebQTrn-2999	what time zone is london in right now?	what time zone is london in right now
WebQTrn-3000	what kind of language do china speak?	what kind of language do china speak
WebQTrn-3001	where is the singapore zoo?	where is the singapore zoo
WebQTrn-3002	what town was abe lincoln born in?	what town was abe lincoln born in
WebQTrn-3003	what do ethiopia import and export?	what do ethiopia import and export
WebQTrn-3004	who did the voice of kitt in knight rider?	who did the voice of kitt in knight rider
WebQTrn-3005	what challenges did helen keller have to face?	what challenges did helen keller have to face
WebQTrn-3006	who is andy williams brother?	who is andy williams brother
WebQTrn-3007	who was the 2nd prime minister of pakistan?	who was the 2nd prime minister of pakistan
WebQTrn-3008	where does morrissey live 2010?	where does morrissey live 2010
WebQTrn-3009	what teams did jim harbaugh play for?	what teams did jim harbaugh play for
WebQTrn-3010	who played atticus finch in the movie?	who played atticus finch in the movie
WebQTrn-3011	where did toussaint louverture live?	where did toussaint louverture live
WebQTrn-3012	what other countries share a border with china?	what other countries share a border with china
WebQTrn-3013	who has the voice of stewie griffin?	who has the voice of stewie griffin
WebQTrn-3014	what year did johnny cash die and how old was he?	what year did johnny cash die and how old was he
WebQTrn-3015	what party did john tyler belong to?	what party did john tyler belong to
WebQTrn-3016	who is the senator of the state of texas?	who is the senator of the state of texas
WebQTrn-3017	where to stay in thailand koh samui?	where to stay in thailand koh samui
WebQTrn-3018	who is jensen ackles in a relationship with?	who is jensen ackles in a relationship with
WebQTrn-3019	who is the voice actor for eric cartman?	who is the voice actor for eric cartman
WebQTrn-3020	what language do irish people speak?	what language do irish people speak
WebQTrn-3021	what is the currency used in brazil?	what is the currency used in brazil
WebQTrn-3022	what was marie curie best known for?	what was marie curie best known for
WebQTrn-3023	what money is used in mozambique?	what money is used in mozambique
WebQTrn-3024	what illness does michael j fox have?	what illness does michael j fox have
WebQTrn-3025	who is the governor of indiana 2012?	who is the governor of indiana 2012
WebQTrn-3026	who was kim kardashian's first husband?	who was kim kardashian 's first husband
WebQTrn-3027	who did jerry rice retire with?	who did jerry rice retire with
WebQTrn-3028	what are the official languages of the dominican republic?	what are the official languages of the dominican republic
WebQTrn-3029	what movie queen latifah play in?	what movie queen latifah play in
WebQTrn-3030	what did anton van leeuwenhoek discover?	what did anton van leeuwenhoek discover
WebQTrn-3031	where was ted kennedy buried?	where was ted kennedy buried
WebQTrn-3032	where do most immigrants in the united states come from today?	where do most immigrants in the united states come from today
WebQTrn-3033	what state toronto located?	what state toronto located
WebQTrn-3034	where did dr martin luther king get his doctorate?	where did dr martin luther king get his doctorate
WebQTrn-3035	who is the governor of wyoming currently?	who is the governor of wyoming currently
WebQTrn-3036	who was the president of indian national congress?	who was the president of indian national congress
WebQTrn-3037	where do most of the people in egypt live?	where do most of the people in egypt live
WebQTrn-3038	where was benjamin franklin raised?	where was benjamin franklin raised
WebQTrn-3039	what language does egyptians use?	what language does egyptians use
WebQTrn-3040	where do people speak burmese?	where do people speak burmese
WebQTrn-3041	what money do they have in italy?	what money do they have in italy
WebQTrn-3042	what is phoebe halliwell's real name?	what is phoebe halliwell 's real name
WebQTrn-3043	what is the name of the capital of spain?	what is the name of the capital of spain
WebQTrn-3044	what is afghanistan money called?	what is afghanistan money called
WebQTrn-3045	what did people in the bible say about jesus?	what did people in the bible say about jesus
WebQTrn-3046	what lead to the fall of the ottoman empire?	what lead to the fall of the ottoman empire
WebQTrn-3047	where are facebook headquarters located?	where are facebook headquarters located
WebQTrn-3048	what was the roman political system?	what was the roman political system
WebQTrn-3049	what is atlanta ga famous for?	what is atlanta ga famous for
WebQTrn-3050	what government type is north korea?	what government type is north korea
WebQTrn-3051	where is the pepsi center?	where is the pepsi center
WebQTrn-3052	who plays hermione granger?	who plays hermione granger
WebQTrn-3053	what inspired m.c. escher to become an artist?	what inspired m.c. escher to become an artist
WebQTrn-3054	where is the best place to stay in aruba?	where is the best place to stay in aruba
WebQTrn-3055	when did abraham lincoln free the slaves?	when did abraham lincoln free the slaves
WebQTrn-3056	what county is denver colorado in?	what county is denver colorado in
WebQTrn-3057	what year did giants win world series?	what year did giants win world series
WebQTrn-3058	what kind of government iran have?	what kind of government iran have
WebQTrn-3059	who is the seattle seahawks starting quarterback?	who is the seattle seahawks starting quarterback
WebQTrn-3060	where does the band metallica live?	where does the band metallica live
WebQTrn-3061	when did melbourne get its name?	when did melbourne get its name
WebQTrn-3062	who is shania twain's husband?	who is shania twain 's husband
WebQTrn-3063	who plays jason gideon?	who plays jason gideon
WebQTrn-3064	what province is toronto canada located in?	what province is toronto canada located in
WebQTrn-3065	where did president eisenhower go to college?	where did president eisenhower go to college
WebQTrn-3066	what are the gods of islam?	what are the gods of islam
WebQTrn-3067	what was vasco nunez de balboa original purpose of his journey?	what was vasco nunez de balboa original purpose of his journey
WebQTrn-3068	what team did kaka play for in 2009?	what team did kaka play for in 2009
WebQTrn-3069	what political system is in china?	what political system is in china
WebQTrn-3070	who played george jefferson on all in the family?	who played george jefferson on all in the family
WebQTrn-3071	what guitar did clapton play?	what guitar did clapton play
WebQTrn-3072	who did joseph from the bible marry?	who did joseph from the bible marry
WebQTrn-3073	what did sir john frederick william herschel do?	what did sir john frederick william herschel do
WebQTrn-3074	what is a famous person from massachusetts?	what is a famous person from massachusetts
WebQTrn-3075	what college did joakim noah attend?	what college did joakim noah attend
WebQTrn-3076	what channel does anderson cooper come on?	what channel does anderson cooper come on
WebQTrn-3077	what money do they use in china?	what money do they use in china
WebQTrn-3078	where did wassily kandinsky work?	where did wassily kandinsky work
WebQTrn-3079	where does jeb bush live?	where does jeb bush live
WebQTrn-3080	when did the arab israeli war start?	when did the arab israeli war start
WebQTrn-3081	who influenced michael jackson?	who influenced michael jackson
WebQTrn-3082	what all countries are in south america?	what all countries are in south america
WebQTrn-3083	who was the leader of the ussr in 1948?	who was the leader of the ussr in 1948
WebQTrn-3084	what country does japan export to?	what country does japan export to
WebQTrn-3085	what ship did sir francis drake travel on?	what ship did sir francis drake travel on
WebQTrn-3086	what did kellie martin play on?	what did kellie martin play on
WebQTrn-3087	what does united church of christ believe?	what does united church of christ believe
WebQTrn-3088	where is walton goggins from?	where is walton goggins from
WebQTrn-3089	which province is calgary canada in?	which province is calgary canada in
WebQTrn-3090	what university did barack obama attend?	what university did barack obama attend
WebQTrn-3091	when did venus williams win wimbledon?	when did venus williams win wimbledon
WebQTrn-3092	who is neil patrick harris dating?	who is neil patrick harris dating
WebQTrn-3093	where is the capital city of assyrians?	where is the capital city of assyrians
WebQTrn-3094	who is aidan quinn?	who is aidan quinn
WebQTrn-3095	what type of political system is iran?	what type of political system is iran
WebQTrn-3096	what do people from guam speak?	what do people from guam speak
WebQTrn-3097	what to do if you have one day in bangkok?	what to do if you have one day in bangkok
WebQTrn-3098	where was ben franklin born?	where was ben franklin born
WebQTrn-3099	what timezone is virginia in?	what timezone is virginia in
WebQTrn-3100	what is the dominican republic part of?	what is the dominican republic part of
WebQTrn-3101	where did jerry spinelli live as a kid?	where did jerry spinelli live as a kid
WebQTrn-3102	what do costa ricans speak?	what do costa ricans speak
WebQTrn-3103	what year did arizona cardinals go to superbowl?	what year did arizona cardinals go to superbowl
WebQTrn-3104	where does spencer pratt go to school?	where does spencer pratt go to school
WebQTrn-3105	what did charles babbage make?	what did charles babbage make
WebQTrn-3106	who played lt uhura?	who played lt uhura
WebQTrn-3107	what is new york giants?	what is new york giants
WebQTrn-3108	what time is the melbourne cup?	what time is the melbourne cup
WebQTrn-3109	what colleges did alice walker attend?	what colleges did alice walker attend
WebQTrn-3110	what schools did barack obama attend?	what schools did barack obama attend
WebQTrn-3111	where is the french alps located?	where is the french alps located
WebQTrn-3112	what year was peyton manning's rookie year?	what year was peyton manning 's rookie year
WebQTrn-3113	who was peter frampton married to?	who was peter frampton married to
WebQTrn-3114	what is the hawaii time zone?	what is the hawaii time zone
WebQTrn-3115	who has coached the baltimore ravens?	who has coached the baltimore ravens
WebQTrn-3116	what teams did manny ramirez play for?	what teams did manny ramirez play for
WebQTrn-3117	what type of government does iraq have 2012?	what type of government does iraq have 2012
WebQTrn-3118	what other jobs did benjamin franklin have?	what other jobs did benjamin franklin have
WebQTrn-3119	who was gregor mendel and what did he contribute to science?	who was gregor mendel and what did he contribute to science
WebQTrn-3120	who plays harold saxon in doctor who?	who plays harold saxon in doctor who
WebQTrn-3121	what year was the first miss america pageant?	what year was the first miss america pageant
WebQTrn-3122	what kind of guitar does lindsey buckingham play?	what kind of guitar does lindsey buckingham play
WebQTrn-3123	what college did joe namath attend?	what college did joe namath attend
WebQTrn-3124	where to stay near asheville?	where to stay near asheville
WebQTrn-3125	what city uses gmt?	what city uses gmt
WebQTrn-3126	where does the zambezi river begin?	where does the zambezi river begin
WebQTrn-3127	what county is duluth minnesota in?	what county is duluth minnesota in
WebQTrn-3128	what zip code is chicago il?	what zip code is chicago il
WebQTrn-3129	what is the political system in argentina?	what is the political system in argentina
WebQTrn-3130	what did andrew johnson die from?	what did andrew johnson die from
WebQTrn-3131	who is the governor of oregon 2012?	who is the governor of oregon 2012
WebQTrn-3132	what city is mt st helens in?	what city is mt st helens in
WebQTrn-3133	what is janelle monae famous for?	what is janelle monae famous for
WebQTrn-3134	what continent is mexico located on?	what continent is mexico located on
WebQTrn-3135	who created the ancient language in alagaesia?	who created the ancient language in alagaesia
WebQTrn-3136	what four regions make up the united kingdom?	what four regions make up the united kingdom
WebQTrn-3137	what does time warner own?	what does time warner own
WebQTrn-3138	where did the roma people come from?	where did the roma people come from
WebQTrn-3139	what language do most native americans speak?	what language do most native americans speak
WebQTrn-3140	what kind of political system does iran have?	what kind of political system does iran have
WebQTrn-3141	where was anne hathaway born?	where was anne hathaway born
WebQTrn-3142	who did bryce dallas howard play in eclipse?	who did bryce dallas howard play in eclipse
WebQTrn-3143	who owns audi 2011?	who owns audi 2011
WebQTrn-3144	where did andrew young go to school?	where did andrew young go to school
WebQTrn-3145	who started twa airlines?	who started twa airlines
WebQTrn-3146	what are the two dialects of chinese?	what are the two dialects of chinese
WebQTrn-3147	who was michael jackson in the wiz?	who was michael jackson in the wiz
WebQTrn-3148	where is washington dc located what state?	where is washington dc located what state
WebQTrn-3149	what county is duluth in?	what county is duluth in
WebQTrn-3150	what state in chicago in?	what state in chicago in
WebQTrn-3151	what is the major language spoken in greece?	what is the major language spoken in greece
WebQTrn-3152	who wrote luke bryan's drunk on you?	who wrote luke bryan 's drunk on you
WebQTrn-3153	what time is it in japan 24 hour clock?	what time is it in japan 24 hour clock
WebQTrn-3154	what part of the atom did chadwick discover?	what part of the atom did chadwick discover
WebQTrn-3155	what state is barack obama senator for?	what state is barack obama senator for
WebQTrn-3156	what kinda music does john mayer sing?	what kinda music does john mayer sing
WebQTrn-3157	what will happen to greece when it defaults?	what will happen to greece when it defaults
WebQTrn-3158	what boudicca do?	what boudicca do
WebQTrn-3159	what oprah thinks about god?	what oprah thinks about god
WebQTrn-3160	what language do brazil speak?	what language do brazil speak
WebQTrn-3161	where did sir john a macdonald die?	where did sir john a macdonald die
WebQTrn-3162	what kind of money in aruba?	what kind of money in aruba
WebQTrn-3163	what is the date today in perth?	what is the date today in perth
WebQTrn-3164	where did martin luther king jr get shot?	where did martin luther king jr get shot
WebQTrn-3165	what country does spanish come from?	what country does spanish come from
WebQTrn-3166	what is south korea's capital city?	what is south korea 's capital city
WebQTrn-3167	who was darth vader in episode 3?	who was darth vader in episode 3
WebQTrn-3168	when does ellen air?	when does ellen air
WebQTrn-3169	what is the currency in the republic of congo?	what is the currency in the republic of congo
WebQTrn-3170	what does obama have a degree in?	what does obama have a degree in
WebQTrn-3171	who is the political leader of japan?	who is the political leader of japan
WebQTrn-3172	what country did giovanni da verrazano represent?	what country did giovanni da verrazano represent
WebQTrn-3173	when was saint nicholas died?	when was saint nicholas died
WebQTrn-3174	what countries does germany share borders with?	what countries does germany share borders with
WebQTrn-3175	what city is the jacksonville jaguars from?	what city is the jacksonville jaguars from
WebQTrn-3176	when is the last time the raiders won a championship?	when is the last time the raiders won a championship
WebQTrn-3177	where is the time zone in florida?	where is the time zone in florida
WebQTrn-3178	who created youtube and when?	who created youtube and when
WebQTrn-3179	what county is clearwater fl in?	what county is clearwater fl in
WebQTrn-3180	what type of political system is spain?	what type of political system is spain
WebQTrn-3181	what happened to farrah and her baby daddy?	what happened to farrah and her baby daddy
